GENE_PRODUCT_DB	GENE_PRODUCT_ID	SYMBOL	QUALIFIER	GO_TERM	GO_NAME	ECO_ID	GO_EVIDENCE_CODE	REFERENCE	WITH_FROM	TAXON_ID	ASSIGNED_BY	ANNOTATION_EXTENSION	GO_ASPECT
UniProtKB	Q5J1R9	fj98e12	involved_in	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN008618212|RGD:3213	7955	GO_Central		P
UniProtKB	Q5J1R9	fj98e12	NOT|involved_in	GO:0070374	positive regulation of ERK1 and ERK2 cascade	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN008618212|UniProtKB:P04629	7955	GO_Central		P
UniProtKB	Q5J1R9	fj98e12	involved_in	GO:0010976	positive regulation of neuron projection development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:97384|MGI:MGI:97385|PANTHER:PTN008618212|RGD:3214|WB:WBGene00017381	7955	GO_Central		P
UniProtKB	Q5J1R9	fj98e12	enables	GO:0004714	transmembrane receptor protein tyrosine kinase activity	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003366|FB:FBgn0003731|FB:FBgn0003733|FB:FBgn0010389|FB:FBgn0032006|FB:FBgn0040505|FB:FBgn0283499|FB:FBgn0285896|MGI:MGI:104771|MGI:MGI:107381|MGI:MGI:1339758|MGI:MGI:1345277|MGI:MGI:95294|MGI:MGI:95522|MGI:MGI:95524|MGI:MGI:95558|MGI:MGI:95561|MGI:MGI:96433|MGI:MGI:96575|MGI:MGI:96677|MGI:MGI:96683|MGI:MGI:96969|MGI:MGI:97384|MGI:MGI:97530|MGI:MGI:97531|MGI:MGI:97902|MGI:MGI:99654|PANTHER:PTN001230349|RGD:2543|RGD:2621|RGD:2917|RGD:3213|RGD:3214|RGD:3284|RGD:3285|RGD:620144|RGD:620714|RGD:621737|UniProtKB:P00533|UniProtKB:P04626|UniProtKB:P04629|UniProtKB:P06213|UniProtKB:P07333|UniProtKB:P07949|UniProtKB:P08069|UniProtKB:P09619|UniProtKB:P10721|UniProtKB:P11362|UniProtKB:P14616|UniProtKB:P16234|UniProtKB:P17948|UniProtKB:P21709|UniProtKB:P21802|UniProtKB:P22455|UniProtKB:P22607|UniProtKB:P29376|UniProtKB:P35916|UniProtKB:P35968|UniProtKB:P54760|UniProtKB:Q08345|UniProtKB:Q15303|UniProtKB:Q16620|UniProtKB:Q16832|UniProtKB:Q91987|WB:WBGene00000289|WB:WBGene00002299|WB:WBGene00020504	7955	GO_Central		F
UniProtKB	Q5J1R9	fj98e12	involved_in	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003366|FB:FBgn0003731|FB:FBgn0010389|FB:FBgn0032006|FB:FBgn0040505|FB:FBgn0283499|FB:FBgn0285896|MGI:MGI:104757|MGI:MGI:104771|MGI:MGI:1339758|MGI:MGI:95278|MGI:MGI:95294|MGI:MGI:95410|MGI:MGI:95411|MGI:MGI:95522|MGI:MGI:95523|MGI:MGI:95524|MGI:MGI:95558|MGI:MGI:96433|MGI:MGI:96575|MGI:MGI:96683|MGI:MGI:96969|MGI:MGI:97384|MGI:MGI:97530|MGI:MGI:97531|MGI:MGI:97902|PANTHER:PTN001230349|RGD:2252|RGD:2543|RGD:2561|RGD:2611|RGD:2869|RGD:2917|RGD:2965|RGD:3213|RGD:620486|RGD:620714|RGD:621737|RGD:69323|UniProtKB:P00533|UniProtKB:P04629|UniProtKB:P06213|UniProtKB:P07949|UniProtKB:P08069|UniProtKB:P10721|UniProtKB:P11362|UniProtKB:P16234|UniProtKB:P17948|UniProtKB:P22455|UniProtKB:P29317|UniProtKB:P29376|UniProtKB:P35916|UniProtKB:P35968|UniProtKB:P54760|UniProtKB:Q02763|UniProtKB:Q08345|UniProtKB:Q15303|UniProtKB:Q16832|UniProtKB:Q9UM73|WB:WBGene00001184|ZFIN:ZDB-GENE-020503-1|ZFIN:ZDB-GENE-020503-2|ZFIN:ZDB-GENE-070713-2|ZFIN:ZDB-GENE-980526-255|ZFIN:ZDB-GENE-980526-326|ZFIN:ZDB-GENE-990415-62	7955	GO_Central		P
UniProtKB	Q5J1R9	fj98e12	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000719|InterPro:IPR017441	7955	InterPro		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0004672	protein kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000719|InterPro:IPR001245|InterPro:IPR008266	7955	InterPro		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0004713	protein tyrosine kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020635	7955	InterPro		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0000166	nucleotide binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	7955	UniProt		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0016301	kinase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	7955	UniProt		F
UniProtKB	Q5J1R9	fj98e12	involved_in	GO:0016310	phosphorylation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	7955	UniProt		P
UniProtKB	Q5J1R9	fj98e12	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	7955	UniProt		C
UniProtKB	Q5J1R9	fj98e12	enables	GO:0005524	ATP binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	7955	UniProt		F
UniProtKB	Q5J1R9	fj98e12	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	7955	UniProt		C
UniProtKB	Q5J1R9	fj98e12	located_in	GO:0045202	synapse	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0770	7955	UniProt		C
UniProtKB	Q5J1R9	fj98e12	enables	GO:0004713	protein tyrosine kinase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0829	7955	UniProt		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0004714	transmembrane receptor protein tyrosine kinase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.7.10.1	7955	UniProt		F
UniProtKB	Q5J1R9	fj98e12	located_in	GO:0045211	postsynaptic membrane	ECO:0000314	IDA	PMID:15543140		7955	ZFIN		C
UniProtKB	Q5J1R9	fj98e12	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:18296487		7955	ZFIN		F
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0051124	synaptic assembly at neuromuscular junction	ECO:0000315	IMP	PMID:17284594	ZFIN:ZDB-GENO-070410-1	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0051124	synaptic assembly at neuromuscular junction	ECO:0000315	IMP	PMID:17284594	ZFIN:ZDB-GENO-070410-2	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0051124	synaptic assembly at neuromuscular junction	ECO:0000315	IMP	PMID:17284594	ZFIN:ZDB-MRPHLNO-050218-2	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0030517	negative regulation of axon extension	ECO:0000315	IMP	PMID:16110513		7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0071340	skeletal muscle acetylcholine-gated channel clustering	ECO:0000315	IMP	PMID:19285469	ZFIN:ZDB-GENO-070410-1	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0007411	axon guidance	ECO:0000315	IMP	PMID:29462491	ZFIN:ZDB-MRPHLNO-091209-1	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0008045	motor neuron axon guidance	ECO:0000315	IMP	PMID:15543140	ZFIN:ZDB-GENO-020114-1	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0008045	motor neuron axon guidance	ECO:0000315	IMP	PMID:15543140	ZFIN:ZDB-GENO-050216-7	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0008045	motor neuron axon guidance	ECO:0000315	IMP	PMID:9007258	ZFIN:ZDB-GENO-980202-124	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0043113	receptor clustering	ECO:0000315	IMP	PMID:17284594	ZFIN:ZDB-GENO-070410-1	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0043113	receptor clustering	ECO:0000315	IMP	PMID:17284594	ZFIN:ZDB-GENO-070410-2	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	acts_upstream_of_or_within	GO:0043113	receptor clustering	ECO:0000315	IMP	PMID:17284594	ZFIN:ZDB-MRPHLNO-050218-2	7955	ZFIN		P
UniProtKB	Q5J1R9	fj98e12	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:Q6NW92	7955	ZFIN		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:Q7SX76	7955	ZFIN		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:Q5J1R9	7955	IntAct		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:B3DH85	7955	IntAct		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:F1QHI8	7955	IntAct		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:Q6NW92	7955	IntAct		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:Q7SX76	7955	IntAct		F
UniProtKB	Q5J1R9	fj98e12	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	7955	UniProt		C
UniProtKB	Q5J1R9	fj98e12	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	7955	UniProt		C
UniProtKB	Q5J1R9	fj98e12	enables	GO:0000166	nucleotide binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001503341	7955	UniProt		F
UniProtKB	Q5J1R9	fj98e12	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001503341	7955	UniProt		F
UniProtKB	Q5K373	fgfrl1b beta	enables	GO:0017134	fibroblast growth factor binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2150920|PANTHER:PTN000459281	7955	GO_Central		F
UniProtKB	Q5K373	fgfrl1b beta	is_active_in	GO:0005886	plasma membrane	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2150920|PANTHER:PTN000459281|UniProtKB:Q8N441	7955	GO_Central		C
UniProtKB	Q5K373	fgfrl1b beta	enables	GO:0005007	fibroblast growth factor receptor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2150920|PANTHER:PTN000459281|UniProtKB:Q8N441	7955	GO_Central		F
UniProtKB	Q5K373	fgfrl1b beta	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	7955	UniProt		C
UniProtKB	Q5K373	fgfrl1b beta	acts_upstream_of_or_within	GO:0051216	cartilage development	ECO:0000316	IGI	PMID:17011755	ZFIN:ZDB-MRPHLNO-061220-5,ZFIN:ZDB-MRPHLNO-061220-8	7955	ZFIN		P
UniProtKB	Q5K373	fgfrl1b beta	acts_upstream_of_or_within	GO:0051216	cartilage development	ECO:0000315	IMP	PMID:17011755	ZFIN:ZDB-MRPHLNO-061220-6	7955	ZFIN		P
UniProtKB	Q5K373	fgfrl1b beta	acts_upstream_of_or_within	GO:0051216	cartilage development	ECO:0000315	IMP	PMID:17011755	ZFIN:ZDB-MRPHLNO-061220-8	7955	ZFIN		P
UniProtKB	Q5K373	fgfrl1b beta	located_in	GO:0016020	membrane	ECO:0000250	ISS	PMID:15652159		7955	ZFIN		C
UniProtKB	Q5K373	fgfrl1b beta	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:Q7SX76	7955	ZFIN		F
UniProtKB	Q5K373	fgfrl1b beta	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:Q7SX76	7955	IntAct		F
UniProtKB	Q5K373	fgfrl1b beta	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:Q90413	7955	IntAct		F
UniProtKB	Q5K373	fgfrl1b beta	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19765300	UniProtKB:B8JKM0	7955	IntAct		F
UniProtKB	Q5K373	fgfrl1b beta	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20802085	UniProtKB:A4QN31	7955	IntAct		F
UniProtKB	Q5K373	fgfrl1b beta	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20802085	UniProtKB:Q8JG38	7955	IntAct		F
UniProtKB	Q5K373	fgfrl1b beta	involved_in	GO:0008543	fibroblast growth factor receptor signaling pathway	ECO:0000364	IEA	GO_REF:0000108	GO:0005007	7955	GOC		P
UniProtKB	Q5PRD0	ywhaba	is_active_in	GO:0005737	cytoplasm	ECO:0000318	IBA	PMID:21873635	FB:FBgn0020238|MGI:MGI:109194|MGI:MGI:1891831|MGI:MGI:894689|PANTHER:PTN001821570|PomBase:SPAC8E11.02c|RGD:3980|SGD:S000000979|SGD:S000002506|TAIR:locus:2076904|TAIR:locus:2142489|TAIR:locus:2146147|TAIR:locus:2177386|TAIR:locus:2196506|UniProtKB:C0H4V6|UniProtKB:E2RU97|UniProtKB:P27348|UniProtKB:P31946|UniProtKB:P31947|UniProtKB:P48348|UniProtKB:P62258|UniProtKB:P63104|UniProtKB:Q96299|WB:WBGene00001502|WB:WBGene00003920|dictyBase:DDB_G0269138	7955	GO_Central		C
UniProtKB	Q5PRD0	ywhaba	involved_in	GO:0007165	signal transduction	ECO:0000318	IBA	PMID:21873635	FB:FBgn0020238|MGI:MGI:109484|MGI:MGI:1891831|MGI:MGI:891963|PANTHER:PTN001821570|PomBase:SPAC17A2.13c|PomBase:SPAC8E11.02c|SGD:S000000979|SGD:S000002506|TAIR:locus:2032060|TAIR:locus:2142489|TAIR:locus:2196506|UniProtKB:P31947|UniProtKB:P46077|UniProtKB:P48348|UniProtKB:P62258|UniProtKB:P63104|UniProtKB:Q04917|dictyBase:DDB_G0269138	7955	GO_Central		P
UniProtKB	Q5PRD0	ywhaba	located_in	GO:0005737	cytoplasm	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	7955	UniProt		C
UniProtKB	Q5PRD0	ywhaba	acts_upstream_of_or_within	GO:0006911	phagocytosis, engulfment	ECO:0000315	IMP	PMID:21208897	ZFIN:ZDB-MRPHLNO-120830-6	7955	ZFIN		P
UniProtKB	Q5PRD0	ywhaba	acts_upstream_of_or_within	GO:0006911	phagocytosis, engulfment	ECO:0000315	IMP	PMID:21208897	ZFIN:ZDB-MRPHLNO-120830-7	7955	ZFIN		P
UniProtKB	Q5PRD0	ywhaba	located_in	GO:0005737	cytoplasm	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	7955	UniProt		C
UniProtKB	Q5RG12	hsp90a.2	enables	GO:0005524	ATP binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000163632|RGD:1303075|RGD:631409|UniProtKB:P07900|UniProtKB:P08238	7955	GO_Central		F
UniProtKB	Q5RG12	hsp90a.2	part_of	GO:0032991	protein-containing complex	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001233|MGI:MGI:96247|MGI:MGI:96250|PANTHER:PTN000163629|RGD:631409|UniProtKB:P07900|UniProtKB:P08238|UniProtKB:P11501|WB:WBGene00000915	7955	GO_Central		C
UniProtKB	Q5RG12	hsp90a.2	involved_in	GO:0050821	protein stabilization	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000163629|UniProtKB:P07900|UniProtKB:P11501|UniProtKB:P55737|WB:WBGene00000915|dictyBase:DDB_G0267400	7955	GO_Central		P
UniProtKB	Q5RG12	hsp90a.2	is_active_in	GO:0005634	nucleus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002609464|UniProtKB:P07900|UniProtKB:P11501	7955	GO_Central		C
UniProtKB	Q5RG12	hsp90a.2	is_active_in	GO:0005829	cytosol	ECO:0000318	IBA	PMID:21873635	MGI:MGI:96250|PANTHER:PTN000163629|UniProtKB:P07900|UniProtKB:P08238|UniProtKB:P11501|UniProtKB:P40292|dictyBase:DDB_G0267400	7955	GO_Central		C
UniProtKB	Q5RG12	hsp90a.2	is_active_in	GO:0005886	plasma membrane	ECO:0000318	IBA	PMID:21873635	CGD:CAL0000201062|PANTHER:PTN000163629|RGD:1303075|RGD:631409|UniProtKB:P11501	7955	GO_Central		C
UniProtKB	Q5RG12	hsp90a.2	is_active_in	GO:0043025	neuronal cell body	ECO:0000318	IBA	PMID:21873635	MGI:MGI:96250|PANTHER:PTN002609464|RGD:631409|UniProtKB:P11501	7955	GO_Central		C
UniProtKB	Q5RG12	hsp90a.2	is_active_in	GO:0043209	myelin sheath	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002609464|RGD:631409	7955	GO_Central		C
UniProtKB	Q5RG12	hsp90a.2	is_active_in	GO:0048471	perinuclear region of cytoplasm	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001233|MGI:MGI:96247|MGI:MGI:96250|PANTHER:PTN000163629|RGD:631409|WB:WBGene00000915	7955	GO_Central		C
UniProtKB	Q5RG12	hsp90a.2	involved_in	GO:0034605	cellular response to heat	ECO:0000318	IBA	PMID:21873635	CGD:CAL0000201062|MGI:MGI:96247|MGI:MGI:96250|PANTHER:PTN000163629|SGD:S000004798|WB:WBGene00000915	7955	GO_Central		P
UniProtKB	Q5RG12	hsp90a.2	involved_in	GO:0006457	protein folding	ECO:0000318	IBA	PMID:21873635	CGD:CAL0000201062|MGI:MGI:96247|MGI:MGI:96250|PANTHER:PTN000163527|PomBase:SPAC926.04c|SGD:S000004798|SGD:S000006161|UniProtKB:P0A6Z3|UniProtKB:P27323|UniProtKB:P55737|WB:WBGene00000915	7955	GO_Central		P
UniProtKB	Q5RG12	hsp90a.2	enables	GO:0051082	unfolded protein binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001233|PANTHER:PTN000163527|PomBase:SPAC926.04c|SGD:S000004798|SGD:S000006161	7955	GO_Central		F
UniProtKB	Q5RG12	hsp90a.2	enables	GO:0097718	disordered domain specific binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000163632|UniProtKB:P07900|UniProtKB:P08238|UniProtKB:Q76LV2	7955	GO_Central		F
UniProtKB	Q5RG12	hsp90a.2	enables	GO:0016887	ATP hydrolysis activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001404	7955	InterPro		F
UniProtKB	Q5RG12	hsp90a.2	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001404|InterPro:IPR019805	7955	InterPro		F
UniProtKB	Q5RG12	hsp90a.2	enables	GO:0051082	unfolded protein binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001404|InterPro:IPR019805	7955	InterPro		F
UniProtKB	Q5RG12	hsp90a.2	enables	GO:0140662	ATP-dependent protein folding chaperone	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001404	7955	InterPro		F
UniProtKB	Q5RG12	hsp90a.2	involved_in	GO:0006457	protein folding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001404|InterPro:IPR019805	7955	InterPro		P
UniProtKB	Q5RG12	hsp90a.2	enables	GO:0000166	nucleotide binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	7955	UniProt		F
UniProtKB	Q5RG12	hsp90a.2	enables	GO:0005524	ATP binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	7955	UniProt		F
UniProtKB	Q5RG12	hsp90a.2	involved_in	GO:0046677	response to antibiotic	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P11501	7955	AgBase		P
UniProtKB	Q5RG12	hsp90a.2	located_in	GO:0005634	nucleus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P11501	7955	AgBase		C
UniProtKB	Q5RG12	hsp90a.2	located_in	GO:0005737	cytoplasm	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P11501	7955	AgBase		C
UniProtKB	Q5RG12	hsp90a.2	involved_in	GO:0009408	response to heat	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P11501	7955	AgBase		P
UniProtKB	Q5RG12	hsp90a.2	involved_in	GO:0009409	response to cold	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P11501	7955	AgBase		P
UniProtKB	Q5RGW1	plxnc1	enables	GO:0017154	semaphorin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013548|InterPro:IPR031148|InterPro:IPR046800	7955	InterPro		F
UniProtKB	Q5RGW1	plxnc1	involved_in	GO:0071526	semaphorin-plexin signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031148	7955	InterPro		P
UniProtKB	Q5RGW1	plxnc1	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	7955	UniProt		C
UniProtKB	Q5RGW1	plxnc1	involved_in	GO:0007411	axon guidance	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00026528	7955	UniProt		P
UniProtKB	Q5RIV1	clock	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:99698|PANTHER:PTN001126940|ZFIN:ZDB-GENE-990630-14	7955	GO_Central		F
UniProtKB	Q5RIV1	clock	part_of	GO:1990513	CLOCK-BMAL transcription complex	ECO:0000318	IBA	PMID:21873635	FB:FBgn0023076|MGI:MGI:99698|PANTHER:PTN001126940|UniProtKB:O15516|ZFIN:ZDB-GENE-990630-14	7955	GO_Central		C
UniProtKB	Q5RIV1	clock	involved_in	GO:0032922	circadian regulation of gene expression	ECO:0000318	IBA	PMID:21873635	FB:FBgn0023076|MGI:MGI:109232|MGI:MGI:99698|PANTHER:PTN001126940|UniProtKB:O15516|UniProtKB:Q5ZQU2|UniProtKB:Q8QGQ6|ZFIN:ZDB-GENE-990630-14	7955	GO_Central		P
UniProtKB	Q5RIV1	clock	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0023076|MGI:MGI:99698|PANTHER:PTN001126940|ZFIN:ZDB-GENE-990630-14	7955	GO_Central		P
UniProtKB	Q5RIV1	clock	enables	GO:0070888	E-box binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:99698|PANTHER:PTN002917757|UniProtKB:O15516	7955	GO_Central		F
UniProtKB	Q5RIV1	clock	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR047230	7955	InterPro		F
UniProtKB	Q5RIV1	clock	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001067	7955	InterPro		F
UniProtKB	Q5RIV1	clock	part_of	GO:0005667	transcription regulator complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001067	7955	InterPro		C
UniProtKB	Q5RIV1	clock	located_in	GO:0005634	nucleus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001067	7955	InterPro		C
UniProtKB	Q5RIV1	clock	located_in	GO:0005737	cytoplasm	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001067	7955	InterPro		C
UniProtKB	Q5RIV1	clock	involved_in	GO:0032922	circadian regulation of gene expression	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR047230	7955	InterPro		P
UniProtKB	Q5RIV1	clock	enables	GO:0046983	protein dimerization activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011598|InterPro:IPR036638	7955	InterPro		F
UniProtKB	Q5RIV1	clock	involved_in	GO:0006355	regulation of DNA-templated transcription	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001067|InterPro:IPR013767	7955	InterPro		P
UniProtKB	Q5RIV1	clock	enables	GO:0003677	DNA binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0238	7955	UniProt		F
UniProtKB	Q5RIV1	clock	involved_in	GO:0048511	rhythmic process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0090	7955	UniProt		P
UniProtKB	Q5RIV1	clock	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:28687631		7955	ZFIN		F
UniProtKB	Q5RIV1	clock	contributes_to	GO:0003677	DNA binding	ECO:0000314	IDA	PMID:15591021		7955	ZFIN		F
UniProtKB	Q5RIV1	clock	part_of	GO:0000785	chromatin	ECO:0000314	IDA	PMID:28687631		7955	ZFIN		C
UniProtKB	Q5RIV1	clock	part_of	GO:0005667	transcription regulator complex	ECO:0000314	IDA	PMID:15591021		7955	ZFIN		C
UniProtKB	Q5RIV1	clock	part_of	GO:0032991	protein-containing complex	ECO:0000314	IDA	PMID:15591021		7955	ZFIN		C
UniProtKB	Q5RIV1	clock	part_of	GO:1990513	CLOCK-BMAL transcription complex	ECO:0000314	IDA	PMID:29447387		7955	ZFIN		C
UniProtKB	Q5RIV1	clock	part_of	GO:1990513	CLOCK-BMAL transcription complex	ECO:0000314	IDA	PMID:29447387		7955	ZFIN		C
UniProtKB	Q5RIV1	clock	part_of	GO:1990513	CLOCK-BMAL transcription complex	ECO:0000314	IDA	PMID:29447387		7955	ZFIN		C
UniProtKB	Q5RIV1	clock	part_of	GO:1990513	CLOCK-BMAL transcription complex	ECO:0000314	IDA	PMID:29447387		7955	ZFIN		C
UniProtKB	Q5RIV1	clock	part_of	GO:1990513	CLOCK-BMAL transcription complex	ECO:0000314	IDA	PMID:29447387		7955	ZFIN		C
UniProtKB	Q5RIV1	clock	acts_upstream_of_or_within	GO:0009266	response to temperature stimulus	ECO:0000314	IDA	PMID:16176122		7955	ZFIN		P
UniProtKB	Q5RIV1	clock	acts_upstream_of_or_within	GO:0009416	response to light stimulus	ECO:0000314	IDA	PMID:16176122		7955	ZFIN		P
UniProtKB	Q5RIV1	clock	acts_upstream_of_or_within	GO:0009648	photoperiodism	ECO:0000270	IEP	PMID:11517315		7955	ZFIN		P
UniProtKB	Q5RIV1	clock	acts_upstream_of_or_within	GO:0009648	photoperiodism	ECO:0000270	IEP	PMID:12354100		7955	ZFIN		P
UniProtKB	Q5RIV1	clock	acts_upstream_of_or_within	GO:0009648	photoperiodism	ECO:0000314	IDA	PMID:10716448		7955	ZFIN		P
UniProtKB	Q5RIV1	clock	acts_upstream_of_or_within	GO:0045893	positive regulation of DNA-templated transcription	ECO:0000316	IGI	PMID:15591021	ZFIN:ZDB-GENE-000509-1	7955	ZFIN		P
UniProtKB	Q5RIV1	clock	acts_upstream_of_or_within	GO:0060215	primitive hemopoiesis	ECO:0000316	IGI	PMID:28687631	ZFIN:ZDB-GENE-990415-256	7955	ZFIN		P
