"protein","relType","goTerm","goName","namespace","neverAnnotate"
"P0AEK4","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0AEK4","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P0AEK4","located_in","GO:0016020","membrane","cellular_component","false"
"P0AEK4","acts_upstream_of_or_within","GO:0008610","lipid biosynthetic process","biological_process","false"
"P0AEK4","part_of","GO:0032991","protein-containing complex","cellular_component","false"
"P0AEK4","acts_upstream_of_or_within","GO:0051289","protein homotetramerization","biological_process","false"
"P0AEK4","involved_in","GO:0046677","response to antibiotic","biological_process","false"
"P0AEK4","enables","GO:0005515","protein binding","molecular_function","false"
"P0AEK4","involved_in","GO:0006631","fatty acid metabolic process","biological_process","false"
"P0AEK4","involved_in","GO:0009102","biotin biosynthetic process","biological_process","false"
"P0AGB6","enables","GO:0016987","sigma factor activity","molecular_function","false"
"P0AGB6","part_of","GO:0000345","cytosolic DNA-directed RNA polymerase complex","cellular_component","false"
"P0AGB6","involved_in","GO:0006352","DNA-templated transcription initiation","biological_process","false"
"P0AGB6","involved_in","GO:0006351","DNA-templated transcription","biological_process","false"
"P0AGB6","involved_in","GO:0090605","submerged biofilm formation","biological_process","false"
"P0AGB6","enables","GO:0003677","DNA binding","molecular_function","false"
"P0AGB6","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0AGB6","involved_in","GO:0006950","response to stress","biological_process","false"
"P0AGB6","part_of","GO:1903865","sigma factor antagonist complex","cellular_component","false"
"P0AGB6","involved_in","GO:0009266","response to temperature stimulus","biological_process","false"
"P0AGB6","involved_in","GO:0045892","negative regulation of DNA-templated transcription","biological_process","false"
"P0AGB6","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0AGB6","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"P0AGB6","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"P0AGB6","acts_upstream_of_or_within","GO:0006970","response to osmotic stress","biological_process","false"
"P0AGB6","involved_in","GO:2000142","regulation of DNA-templated transcription initiation","biological_process","false"
"P0AGB6","enables","GO:0005515","protein binding","molecular_function","false"
"P0AGB6","involved_in","GO:0036460","cellular response to cell envelope stress","biological_process","false"
"P00803","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P00803","located_in","GO:0016020","membrane","cellular_component","false"
"P00803","enables","GO:0004175","endopeptidase activity","molecular_function","false"
"P00803","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P00803","involved_in","GO:0006508","proteolysis","biological_process","false"
"P00803","acts_upstream_of_or_within","GO:0016485","protein processing","biological_process","false"
"P00803","enables","GO:0008233","peptidase activity","molecular_function","false"
"P00803","enables","GO:0004252","serine-type endopeptidase activity","molecular_function","false"
"P00803","enables","GO:0008236","serine-type peptidase activity","molecular_function","false"
"P00803","involved_in","GO:0006465","signal peptide processing","biological_process","false"
"P30855","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P30855","located_in","GO:0030288","outer membrane-bounded periplasmic space","cellular_component","false"
"P30855","enables","GO:0004673","protein histidine kinase activity","molecular_function","false"
"P30855","enables","GO:0016301","kinase activity","molecular_function","false"
"P30855","acts_upstream_of_or_within","GO:0010447","response to acidic pH","biological_process","false"
"P30855","enables","GO:0000155","phosphorelay sensor kinase activity","molecular_function","false"
"P30855","involved_in","GO:0007165","signal transduction","biological_process","false"
"P30855","located_in","GO:0016020","membrane","cellular_component","false"
"P30855","enables","GO:0005524","ATP binding","molecular_function","false"
"P30855","enables","GO:0016740","transferase activity","molecular_function","false"
"P30855","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P30855","located_in","GO:0005829","cytosol","cellular_component","false"
"P30855","acts_upstream_of_or_within","GO:0010038","response to metal ion","biological_process","false"
"P30855","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"P30855","enables","GO:0016772","transferase activity, transferring phosphorus-containing groups","molecular_function","false"
"P75869","involved_in","GO:0030420","establishment of competence for transformation","biological_process","false"
"P75869","involved_in","GO:1903658","positive regulation of type IV pilus biogenesis","biological_process","false"
"P75869","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"P75869","enables","GO:0005515","protein binding","molecular_function","false"
"P75869","involved_in","GO:0009290","DNA import into cell involved in transformation","biological_process","false"
"P00936","enables","GO:0005524","ATP binding","molecular_function","false"
"P00936","involved_in","GO:0006171","cAMP biosynthetic process","biological_process","false"
"P00936","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P00936","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P00936","enables","GO:0005515","protein binding","molecular_function","false"
"P00936","enables","GO:0016829","lyase activity","molecular_function","false"
"P00936","enables","GO:0004016","adenylate cyclase activity","molecular_function","false"
"P0A8X4","located_in","GO:0030288","outer membrane-bounded periplasmic space","cellular_component","false"
"P0AE98","located_in","GO:0009279","cell outer membrane","cellular_component","false"
"P0AE98","acts_upstream_of_or_within","GO:0098777","protein secretion by the type VIII secretion system","biological_process","false"
"P0AE98","located_in","GO:0016020","membrane","cellular_component","false"
"P0AE98","acts_upstream_of_or_within","GO:0098775","curli assembly","biological_process","false"
"P0AE98","part_of","GO:0062155","curli secretion complex","cellular_component","false"
"P0AE98","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0AE98","enables","GO:0005515","protein binding","molecular_function","false"
"P77493","involved_in","GO:0006796","phosphate-containing compound metabolic process","biological_process","false"
"P77493","is_active_in","GO:0005829","cytosol","cellular_component","false"
"P77493","enables","GO:0008673","2-dehydro-3-deoxygluconokinase activity","molecular_function","false"
"P77493","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P77493","enables","GO:0016740","transferase activity","molecular_function","false"
"P77493","involved_in","GO:0042840","D-glucuronate catabolic process","biological_process","false"
"P77493","involved_in","GO:0046835","carbohydrate phosphorylation","biological_process","false"
"P77493","involved_in","GO:0006974","DNA damage response","biological_process","false"
"P77493","involved_in","GO:0019698","D-galacturonate catabolic process","biological_process","false"
"P77493","enables","GO:0016301","kinase activity","molecular_function","false"
"P77493","enables","GO:0019200","carbohydrate kinase activity","molecular_function","false"
"P0AB65","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P0AB65","enables","GO:0003998","acylphosphatase activity","molecular_function","false"
"P0AB65","acts_upstream_of_or_within","GO:0009408","response to heat","biological_process","false"
"P0A6A3","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0A6A3","enables","GO:0005524","ATP binding","molecular_function","false"
"P0A6A3","enables","GO:0000287","magnesium ion binding","molecular_function","false"
"P0A6A3","enables","GO:0008776","acetate kinase activity","molecular_function","false"
"P0A6A3","enables","GO:0016740","transferase activity","molecular_function","false"
"P0A6A3","involved_in","GO:0006082","organic acid metabolic process","biological_process","false"
"P0A6A3","acts_upstream_of_or_within","GO:0019413","acetate biosynthetic process","biological_process","false"
"P0A6A3","enables","GO:0016301","kinase activity","molecular_function","false"
"P0A6A3","involved_in","GO:0044011","single-species biofilm formation on inanimate substrate","biological_process","false"
"P0A6A3","involved_in","GO:0006083","acetate metabolic process","biological_process","false"
"P0A6A3","involved_in","GO:0006085","acetyl-CoA biosynthetic process","biological_process","false"
"P0A6A3","enables","GO:0008270","zinc ion binding","molecular_function","false"
"P0A6A3","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A6A3","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0A6A3","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P0A6A3","acts_upstream_of_or_within","GO:0019542","propionate biosynthetic process","biological_process","false"
"P0A6A3","enables","GO:0016774","phosphotransferase activity, carboxyl group as acceptor","molecular_function","false"
"P0A6A3","located_in","GO:0016020","membrane","cellular_component","false"
"P69739","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P69739","enables","GO:0051538","3 iron, 4 sulfur cluster binding","molecular_function","false"
"P69739","enables","GO:0009055","electron transfer activity","molecular_function","false"
"P69739","enables","GO:0046872","metal ion binding","molecular_function","false"
"P69739","located_in","GO:0098567","periplasmic side of plasma membrane","cellular_component","false"
"P69739","located_in","GO:0016020","membrane","cellular_component","false"
"P69739","involved_in","GO:0009267","cellular response to starvation","biological_process","false"
"P69739","acts_upstream_of_or_within","GO:1902421","hydrogen metabolic process","biological_process","false"
"P69739","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P69739","involved_in","GO:0009061","anaerobic respiration","biological_process","false"
"P69739","enables","GO:0051536","iron-sulfur cluster binding","molecular_function","false"
"P69739","enables","GO:0005515","protein binding","molecular_function","false"
"P69739","enables","GO:0008901","ferredoxin hydrogenase activity","molecular_function","false"
"P69739","involved_in","GO:0006113","fermentation","biological_process","false"
"P69739","involved_in","GO:0019645","anaerobic electron transport chain","biological_process","false"
"P69739","enables","GO:0033748","hydrogenase (acceptor) activity","molecular_function","false"
"P69739","part_of","GO:0009375","ferredoxin hydrogenase complex","cellular_component","false"
"P69739","enables","GO:0051539","4 iron, 4 sulfur cluster binding","molecular_function","false"
"P69739","part_of","GO:0044569","[Ni-Fe] hydrogenase complex","cellular_component","false"
"P37180","located_in","GO:0016020","membrane","cellular_component","false"
"P37180","involved_in","GO:0019645","anaerobic electron transport chain","biological_process","false"
"P37180","part_of","GO:0044569","[Ni-Fe] hydrogenase complex","cellular_component","false"
"P37180","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P37180","involved_in","GO:0009061","anaerobic respiration","biological_process","false"
"P37180","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0ACE0","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0ACE0","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0ACE0","enables","GO:0016151","nickel cation binding","molecular_function","false"
"P0ACE0","enables","GO:0033748","hydrogenase (acceptor) activity","molecular_function","false"
"P0ACE0","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P0ACE0","enables","GO:0005515","protein binding","molecular_function","false"
"P0ACE0","enables","GO:0008901","ferredoxin hydrogenase activity","molecular_function","false"
"P0ACE0","located_in","GO:0016020","membrane","cellular_component","false"
"P19931","enables","GO:0005048","signal sequence binding","molecular_function","false"
"P0AAJ8","enables","GO:0047067","hydrogen:quinone oxidoreductase activity","molecular_function","false"
"P0AAJ8","involved_in","GO:0009061","anaerobic respiration","biological_process","false"
"P0AAJ8","enables","GO:0051539","4 iron, 4 sulfur cluster binding","molecular_function","false"
"P0AAJ8","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P0AAJ8","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0AAJ8","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0AAJ8","enables","GO:0036397","formate dehydrogenase (quinone) activity","molecular_function","false"
"P0AAJ8","involved_in","GO:0015944","formate oxidation","biological_process","false"
"P0AAJ8","located_in","GO:0042597","periplasmic space","cellular_component","false"
"P0AAJ8","acts_upstream_of_or_within","GO:0019588","anaerobic glycerol catabolic process","biological_process","false"
"P0AAJ8","enables","GO:0051536","iron-sulfur cluster binding","molecular_function","false"
"P0AAJ8","part_of","GO:0009326","formate dehydrogenase complex","cellular_component","false"
"P0AAM1","located_in","GO:0016020","membrane","cellular_component","false"
"P0AAM1","enables","GO:0033748","hydrogenase (acceptor) activity","molecular_function","false"
"P0AAM1","located_in","GO:0098567","periplasmic side of plasma membrane","cellular_component","false"
"P0AAM1","involved_in","GO:0009267","cellular response to starvation","biological_process","false"
"P0AAM1","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0AAM1","enables","GO:0005506","iron ion binding","molecular_function","false"
"P0AAM1","acts_upstream_of_or_within","GO:1902421","hydrogen metabolic process","biological_process","false"
"P0AAM1","part_of","GO:0044569","[Ni-Fe] hydrogenase complex","cellular_component","false"
"P0AAM1","involved_in","GO:0009061","anaerobic respiration","biological_process","false"
"P0AAM1","involved_in","GO:0019645","anaerobic electron transport chain","biological_process","false"
"P0AAM1","enables","GO:0020037","heme binding","molecular_function","false"
"P0AAM1","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0AAM1","involved_in","GO:0006113","fermentation","biological_process","false"
"P0AAM1","involved_in","GO:0022904","respiratory electron transport chain","biological_process","false"
"P0AAM1","enables","GO:0009055","electron transfer activity","molecular_function","false"
"P0AAM1","enables","GO:0005515","protein binding","molecular_function","false"
"P0ACD8","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0ACD8","enables","GO:0008901","ferredoxin hydrogenase activity","molecular_function","false"
"P0ACD8","enables","GO:0005515","protein binding","molecular_function","false"
"P0ACD8","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P0ACD8","located_in","GO:0030288","outer membrane-bounded periplasmic space","cellular_component","false"
"P0ACD8","part_of","GO:0044569","[Ni-Fe] hydrogenase complex","cellular_component","false"
"P0ACD8","involved_in","GO:0019645","anaerobic electron transport chain","biological_process","false"
"P0ACD8","involved_in","GO:0009061","anaerobic respiration","biological_process","false"
"P0ACD8","acts_upstream_of_or_within","GO:1902421","hydrogen metabolic process","biological_process","false"
"P0ACD8","enables","GO:0009055","electron transfer activity","molecular_function","false"
"P0ACD8","involved_in","GO:0006113","fermentation","biological_process","false"
"P0ACD8","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0ACD8","enables","GO:0016151","nickel cation binding","molecular_function","false"
"P0ACD8","involved_in","GO:0009267","cellular response to starvation","biological_process","false"
"P0ACD8","enables","GO:0033748","hydrogenase (acceptor) activity","molecular_function","false"
"P0ACD8","located_in","GO:0016020","membrane","cellular_component","false"
"P0ACD8","located_in","GO:0098567","periplasmic side of plasma membrane","cellular_component","false"
"P37309","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"P37309","acts_upstream_of_or_within","GO:0006351","DNA-templated transcription","biological_process","false"
"P37309","enables","GO:0003677","DNA binding","molecular_function","false"
"P37309","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"P37309","involved_in","GO:0046685","response to arsenic-containing substance","biological_process","false"
"P24244","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P24244","located_in","GO:0009279","cell outer membrane","cellular_component","false"
"P24244","enables","GO:0005515","protein binding","molecular_function","false"
"P24244","located_in","GO:0016020","membrane","cellular_component","false"
"P0A8A4","enables","GO:0004721","phosphoprotein phosphatase activity","molecular_function","false"
"P0A8A4","enables","GO:0005515","protein binding","molecular_function","false"
"P0A8A4","enables","GO:0016740","transferase activity","molecular_function","false"
"P0A8A4","enables","GO:0016301","kinase activity","molecular_function","false"
"P0A8A4","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P0A8A4","enables","GO:0016772","transferase activity, transferring phosphorus-containing groups","molecular_function","false"
"P0A8A4","enables","GO:0004672","protein kinase activity","molecular_function","false"
"P0A8A4","enables","GO:0016776","phosphotransferase activity, phosphate group as acceptor","molecular_function","false"
"P0A8A4","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A8A4","enables","GO:0004674","protein serine/threonine kinase activity","molecular_function","false"
"P0A8A4","enables","GO:0030234","enzyme regulator activity","molecular_function","false"
"P0A8A4","enables","GO:0043531","ADP binding","molecular_function","false"
"P0A8A4","enables","GO:0005524","ATP binding","molecular_function","false"
"P38134","located_in","GO:0016020","membrane","cellular_component","false"
"P38134","enables","GO:0004713","protein tyrosine kinase activity","molecular_function","false"
"P38134","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P38134","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P38134","enables","GO:0042802","identical protein binding","molecular_function","false"
"P38134","enables","GO:0005524","ATP binding","molecular_function","false"
"P38134","enables","GO:0016740","transferase activity","molecular_function","false"
"P38134","enables","GO:0016301","kinase activity","molecular_function","false"
"P76387","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P76387","located_in","GO:0016020","membrane","cellular_component","false"
"P76387","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P76387","involved_in","GO:0000271","polysaccharide biosynthetic process","biological_process","false"
"P76387","enables","GO:0016740","transferase activity","molecular_function","false"
"P76387","enables","GO:0004713","protein tyrosine kinase activity","molecular_function","false"
"P76387","enables","GO:0016301","kinase activity","molecular_function","false"
"P76387","enables","GO:0005524","ATP binding","molecular_function","false"
"P76387","enables","GO:0042802","identical protein binding","molecular_function","false"
"P76387","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"P76387","acts_upstream_of_or_within","GO:0009242","colanic acid biosynthetic process","biological_process","false"
"P0ACZ2","enables","GO:0004721","phosphoprotein phosphatase activity","molecular_function","false"
"P0ACZ2","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P0ACZ2","enables","GO:0004725","protein tyrosine phosphatase activity","molecular_function","false"
"P0AAB2","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P0AAB2","enables","GO:0004725","protein tyrosine phosphatase activity","molecular_function","false"
"P0AAB2","acts_upstream_of_or_within","GO:0009242","colanic acid biosynthetic process","biological_process","false"
"P0AAB2","enables","GO:0004721","phosphoprotein phosphatase activity","molecular_function","false"
"P0AAB2","involved_in","GO:0000271","polysaccharide biosynthetic process","biological_process","false"
"P0A978","acts_upstream_of_or_within","GO:0009409","response to cold","biological_process","false"
"P0A978","enables","GO:0005515","protein binding","molecular_function","false"
"P0A978","enables","GO:0003676","nucleic acid binding","molecular_function","false"
"P0A978","enables","GO:0003677","DNA binding","molecular_function","false"
"P0A978","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0A978","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A978","involved_in","GO:0010468","regulation of gene expression","biological_process","false"
"P37326","involved_in","GO:0046718","symbiont entry into host cell","biological_process","false"
"P37326","enables","GO:0042802","identical protein binding","molecular_function","false"
"P37326","enables","GO:0003677","DNA binding","molecular_function","false"
"P37326","involved_in","GO:0015074","DNA integration","biological_process","false"
"P37326","enables","GO:0008979","prophage integrase activity","molecular_function","false"
"P37326","involved_in","GO:0044826","viral genome integration into host DNA","biological_process","false"
"P37326","involved_in","GO:0006310","DNA recombination","biological_process","false"
"P37326","involved_in","GO:0075713","establishment of integrated proviral latency","biological_process","false"
"P37326","involved_in","GO:0032359","provirus excision","biological_process","false"
"P37326","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"P26612","involved_in","GO:0005975","carbohydrate metabolic process","biological_process","false"
"P26612","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P26612","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P26612","enables","GO:0046872","metal ion binding","molecular_function","false"
"P26612","enables","GO:0004556","alpha-amylase activity","molecular_function","false"
"P26612","enables","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","molecular_function","false"
"P26612","enables","GO:0016798","hydrolase activity, acting on glycosyl bonds","molecular_function","false"
"P26612","enables","GO:0005509","calcium ion binding","molecular_function","false"
"P39453","enables","GO:0004721","phosphoprotein phosphatase activity","molecular_function","false"
"P39453","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P39453","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P39453","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"P39453","enables","GO:0016301","kinase activity","molecular_function","false"
"P39453","located_in","GO:0016020","membrane","cellular_component","false"
"P39453","enables","GO:0005524","ATP binding","molecular_function","false"
"P39453","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P39453","enables","GO:0016740","transferase activity","molecular_function","false"
"P39453","enables","GO:0000155","phosphorelay sensor kinase activity","molecular_function","false"
"P39453","acts_upstream_of_or_within","GO:0009061","anaerobic respiration","biological_process","false"
"P39453","enables","GO:0042802","identical protein binding","molecular_function","false"
"P39453","enables","GO:0005515","protein binding","molecular_function","false"
"P39453","enables","GO:0004673","protein histidine kinase activity","molecular_function","false"
"P39453","involved_in","GO:0007165","signal transduction","biological_process","false"
"P39453","enables","GO:0016772","transferase activity, transferring phosphorus-containing groups","molecular_function","false"
"P38683","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"P38683","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"P38683","acts_upstream_of_or_within","GO:0009061","anaerobic respiration","biological_process","false"
"P38683","enables","GO:0000976","transcription cis-regulatory region binding","molecular_function","false"
"P38683","located_in","GO:0042597","periplasmic space","cellular_component","false"
"Q2EES9","enables","GO:0003677","DNA binding","molecular_function","false"
"Q2EES9","acts_upstream_of_or_within","GO:2000143","negative regulation of DNA-templated transcription initiation","biological_process","false"
"Q2EES9","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"Q2EES9","enables","GO:0042802","identical protein binding","molecular_function","false"
"Q2EES9","enables","GO:0005515","protein binding","molecular_function","false"
"Q2EES9","involved_in","GO:0006310","DNA recombination","biological_process","false"
"P36662","involved_in","GO:0051604","protein maturation","biological_process","false"
"P36662","involved_in","GO:0006457","protein folding","biological_process","false"
"P36662","enables","GO:0043546","molybdopterin cofactor binding","molecular_function","false"
"P36662","enables","GO:0042802","identical protein binding","molecular_function","false"
"P36662","enables","GO:0005515","protein binding","molecular_function","false"
"P36662","involved_in","GO:0051259","protein complex oligomerization","biological_process","false"
"P36662","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P36662","enables","GO:0042277","peptide binding","molecular_function","false"
"P46923","enables","GO:0050626","trimethylamine-N-oxide reductase (cytochrome c) activity","molecular_function","false"
"P46923","enables","GO:0043546","molybdopterin cofactor binding","molecular_function","false"
"P46923","enables","GO:0046872","metal ion binding","molecular_function","false"
"P46923","acts_upstream_of_or_within","GO:0019645","anaerobic electron transport chain","biological_process","false"
"P46923","enables","GO:0009055","electron transfer activity","molecular_function","false"
"P46923","located_in","GO:0030288","outer membrane-bounded periplasmic space","cellular_component","false"
"P46923","involved_in","GO:0009061","anaerobic respiration","biological_process","false"
"P46923","located_in","GO:0042597","periplasmic space","cellular_component","false"
"P46923","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P52005","enables","GO:0046872","metal ion binding","molecular_function","false"
"P52005","enables","GO:0020037","heme binding","molecular_function","false"
"P52005","involved_in","GO:0009061","anaerobic respiration","biological_process","false"
"P52005","acts_upstream_of_or_within","GO:0019645","anaerobic electron transport chain","biological_process","false"
"P52005","located_in","GO:0009276","Gram-negative-bacterium-type cell wall","cellular_component","false"
"P52005","enables","GO:0005506","iron ion binding","molecular_function","false"
"P52005","enables","GO:0009055","electron transfer activity","molecular_function","false"
"P52005","located_in","GO:0016020","membrane","cellular_component","false"
"P52005","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P31449","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"P31449","enables","GO:0003677","DNA binding","molecular_function","false"
"P31449","enables","GO:0000976","transcription cis-regulatory region binding","molecular_function","false"
"P31449","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"P31449","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"P0A9J6","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A9J6","involved_in","GO:0044281","small molecule metabolic process","biological_process","false"
"P0A9J6","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0A9J6","enables","GO:0004747","ribokinase activity","molecular_function","false"
"P0A9J6","enables","GO:0005524","ATP binding","molecular_function","false"
"P0A9J6","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0A9J6","enables","GO:0016301","kinase activity","molecular_function","false"
"P0A9J6","involved_in","GO:0006014","D-ribose metabolic process","biological_process","false"
"P0A9J6","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P0A9J6","involved_in","GO:0019303","D-ribose catabolic process","biological_process","false"
"P0A9J6","involved_in","GO:0046835","carbohydrate phosphorylation","biological_process","false"
"P0A9J6","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P0A9J6","enables","GO:0016740","transferase activity","molecular_function","false"
"P19926","located_in","GO:0030288","outer membrane-bounded periplasmic space","cellular_component","false"
"P19926","acts_upstream_of_or_within","GO:0006007","glucose catabolic process","biological_process","false"
"P19926","located_in","GO:0042597","periplasmic space","cellular_component","false"
"P19926","enables","GO:0008877","glucose-1-phosphatase activity","molecular_function","false"
"P19926","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P19926","enables","GO:0016158","3-phytase activity","molecular_function","false"
"P19926","enables","GO:0050308","sugar-phosphatase activity","molecular_function","false"
"P0A8Y3","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P0A8Y3","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0A8Y3","enables","GO:0000287","magnesium ion binding","molecular_function","false"
"P0A8Y3","enables","GO:0008877","glucose-1-phosphatase activity","molecular_function","false"
"P0A8Y3","enables","GO:0030145","manganese ion binding","molecular_function","false"
"P0A8G6","enables","GO:0051287","NAD binding","molecular_function","false"
"P0A8G6","enables","GO:0050661","NADP binding","molecular_function","false"
"P0A8G6","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A8G6","acts_upstream_of_or_within","GO:0006979","response to oxidative stress","biological_process","false"
"P0A8G6","enables","GO:0050136","NADH:ubiquinone reductase (non-electrogenic) activity","molecular_function","false"
"P0A8G6","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0A8G6","enables","GO:0010181","FMN binding","molecular_function","false"
"P0A8G6","enables","GO:0050660","flavin adenine dinucleotide binding","molecular_function","false"
"P0A8G6","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P0A8G6","part_of","GO:0032991","protein-containing complex","cellular_component","false"
"P0A8G6","located_in","GO:0016020","membrane","cellular_component","false"
"P0A8G6","enables","GO:0008753","NADPH dehydrogenase (quinone) activity","molecular_function","false"
"P0A8G6","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P0A8G6","enables","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","molecular_function","false"
"P0AC19","enables","GO:0004150","dihydroneopterin aldolase activity","molecular_function","false"
"P0AC19","enables","GO:0016853","isomerase activity","molecular_function","false"
"P0AC19","involved_in","GO:0006760","folic acid-containing compound metabolic process","biological_process","false"
"P0AC19","involved_in","GO:0042559","pteridine-containing compound biosynthetic process","biological_process","false"
"P0AC19","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0AC19","located_in","GO:0005829","cytosol","cellular_component","false"
"P0AC19","is_active_in","GO:0005737","cytoplasm","cellular_component","false"
"P0AC19","enables","GO:0008719","dihydroneopterin triphosphate 2'-epimerase activity","molecular_function","false"
"P0A881","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"P0A881","involved_in","GO:0045892","negative regulation of DNA-templated transcription","biological_process","false"
"P0A881","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"P0A881","enables","GO:0003677","DNA binding","molecular_function","false"
"P0A881","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"P0A881","enables","GO:0003676","nucleic acid binding","molecular_function","false"
"P0A881","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P39315","located_in","GO:0005829","cytosol","cellular_component","false"
"P39315","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P39315","enables","GO:0008753","NADPH dehydrogenase (quinone) activity","molecular_function","false"
"P39315","enables","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","molecular_function","false"
"P39315","enables","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","molecular_function","false"
"P39315","enables","GO:0050136","NADH:ubiquinone reductase (non-electrogenic) activity","molecular_function","false"
"P75893","enables","GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","molecular_function","false"
"P75893","enables","GO:0052874","FMN reductase (NADH) activity","molecular_function","false"
"P75893","enables","GO:0042602","riboflavin reductase (NADPH) activity","molecular_function","false"
"P75893","enables","GO:0010181","FMN binding","molecular_function","false"
"P75893","involved_in","GO:0006212","uracil catabolic process","biological_process","false"
"P75893","involved_in","GO:0019740","nitrogen utilization","biological_process","false"
