id	name	namespace	alt_id	def	comment	subset	synonym	xref	is_a	relationship	property_value
GO:0061774	cohesin unloading	biological_process		Negative regulation of sister chromatid cohesion by the topological unlinking of a cohesin ring to DNA. [GOC:dph, GOC:vw, PMID:26687354]		gocheck_do_not_annotate	DNA exit from the cohesin ring EXACT [GOC:dph, GOC:vw]		GO:0048523 ! negative regulation of cellular process	regulates GO:0022402 ! cell cycle process	
GO:0061781	mitotic cohesin unloading	biological_process		Negative regulation of sister chromatid cohesion by the topological unlinking of a cohesin ring to DNA as part of the mitotic cell cycle. [GOC:dph, GOC:mah, GOC:vw]		gocheck_do_not_annotate			GO:0061774 ! cohesin unloading	part_of GO:0007049 ! cell cycle	
GO:0061907	negative regulation of AMPA receptor activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of AMPA glutamate receptor activity. [GOC:aruk, GOC:bc, PMID:20739563]		gocheck_do_not_annotate			GO:2000311 ! regulation of AMPA receptor activity	negatively_regulates GO:0050794 ! regulation of cellular process	
GO:0061919	process utilizing autophagic mechanism	biological_process		A cellular process involving delivery of a portion of the cytoplasm to lysosomes or to the plant or fungal vacuole that does not involve direct transport through the endocytic or vacuolar protein sorting (Vps) pathways. This process typically leads to degradation of the cargo; however, it can also be used to deliver resident proteins, such as in the cytoplasm-to-vacuole targeting (Cvt) pathway. [PMID:21997368, PMID:22966490, PMID:28596378]		gocheck_do_not_annotate			GO:0009987 ! cellular process		
GO:0061921	peptidyl-lysine propionylation	biological_process		The propionylation of peptidyl-lysine. [PMID:17267393]		gocheck_do_not_annotate			GO:0043543 ! protein acylation		
GO:0061960	regulation of heme oxygenase activity	biological_process		Any process that modulates the frequency, or rate of heme oxygenase activity. [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:24844779]		gocheck_do_not_annotate			GO:0032768 ! regulation of monooxygenase activity		
GO:0061961	positive regulation of heme oxygenase activity	biological_process		Any process that activates or increases the frequency or rate of heme oxygenase activity. [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:24844779]		gocheck_do_not_annotate			GO:0061960 ! regulation of heme oxygenase activity		
GO:0061962	negative regulation of heme oxygenase activity	biological_process		Any process that stops, prevents, or reduces the frequency or rate of heme oxygenase activity. [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:24844779]		gocheck_do_not_annotate			GO:0061960 ! regulation of heme oxygenase activity		
GO:0062002	regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity	biological_process		Any process that modulates the frequency or rate of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity. [PMID:23407971]		gocheck_do_not_annotate			GO:0051336 ! regulation of hydrolase activity		
GO:0062003	negative regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity	biological_process		Any process that decreases the frequency or rate of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity. [PMID:23407971]		gocheck_do_not_annotate			GO:0062002 ! regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity	regulates GO:0008152 ! metabolic process	
GO:0065007	biological regulation	biological_process		Any process that modulates a measurable attribute of any biological process, quality or function. [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]		goslim_pir	regulation BROAD []				
GO:0065009	regulation of molecular function	biological_process		Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding. [GOC:isa_complete]		goslim_plant	regulation of a molecular function EXACT []		GO:0065007 ! biological regulation		
GO:0070212	protein poly-ADP-ribosylation	biological_process		The transfer of multiple ADP-ribose residues from NAD to a protein amino acid, forming a poly(ADP-ribose) chain. [GOC:BHF, GOC:mah, GOC:rl, PMID:25043379]		gocheck_do_not_annotate	protein poly(ADP-ribose) synthesis EXACT [GOC:rl]		GO:0043412 ! macromolecule modification		
GO:0070262	peptidyl-serine dephosphorylation	biological_process		The removal of phosphoric residues from peptidyl-O-phospho-L-serine to form peptidyl-serine. [GOC:bf]		gocheck_do_not_annotate			GO:0006470 ! protein dephosphorylation		
GO:0070603	SWI/SNF superfamily-type complex	cellular_component	GO:0090544	A protein complex that contains an ortholog of the Saccharomyces ATPase Swi2/Snf2 as one of the catalytic subunit components (ATPase) and mediates assembly of nucleosomes, changes to the spacing or structure of nucleosomes, or some combination of those activities in a manner that requires ATP. [GOC:bhm, GOC:krc, GOC:mah, PMID:16155938]		gocheck_do_not_annotate	SWI2/SNF2 superfamily ATP-dependent chromatin remodeling complex RELATED [GOC:krc]		GO:0140513 ! nuclear protein-containing complex		
GO:0070753	interleukin-35 production	biological_process	GO:0072626	The appearance of interleukin-35 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:mah]		gocheck_do_not_annotate	interleukin-35 secretion NARROW []		GO:0001816 ! cytokine production		
GO:0070846	Hsp90 deacetylation	biological_process		The modification of an Hsp90 protein by removal of acetyl groups. [GOC:BHF, GOC:mah]		gocheck_do_not_annotate			GO:0006476 ! protein deacetylation		
GO:0070887	cellular response to chemical stimulus	biological_process		Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus. [GOC:mah]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.	gocheck_do_not_annotate			GO:0051716 ! cellular response to stimulus		
GO:0070918	regulatory ncRNA processing	biological_process	GO:0031051	A process leading to the generation of a functional regulatory non-coding RNA. [GOC:mah, PMID:15196465, PMID:19239886]		gocheck_do_not_annotate	sncRNA production NARROW []		GO:0044238 ! primary metabolic process	part_of GO:0032774 ! RNA biosynthetic process	term_tracker_item https://github.com/geneontology/go-ontology/issues/24199 xsd:anyURI
GO:0070926	regulation of ATP:ADP antiporter activity	biological_process		Any process that modulates the activity of an ATP:ADP antiporter. [GOC:BHF, GOC:mah]		gocheck_do_not_annotate			GO:0022898 ! regulation of transmembrane transporter activity	regulates GO:0071705 ! nitrogen compound transport	
GO:0070927	negative regulation of ATP:ADP antiporter activity	biological_process		Any process that stops or reduces the activity of an ATP:ADP antiporter. [GOC:BHF, GOC:mah]		gocheck_do_not_annotate	inhibition of ATP:ADP antiporter activity NARROW [GOC:mah]		GO:0070926 ! regulation of ATP:ADP antiporter activity	negatively_regulates GO:0071705 ! nitrogen compound transport	
GO:0070930	trans-translation-dependent protein tagging	biological_process		A protein modification process in which a polypeptide is added to a nascent polypeptide cotranslationally by trans-translation. [GOC:jh2, GOC:jsg, GOC:mah]	Note that this term is not a child of 'co-translational protein modification process ; GO:0043686' because co-translational protein modification implies modification of a previously incorporated amino acid in a nascent chain, rather than addition of new sequence to the C-terminus.	gocheck_do_not_annotate	protein modification by trans-translation EXACT [GOC:mah]		GO:0043412 ! macromolecule modification	has_part GO:0009059 ! macromolecule biosynthetic process	
GO:0071173	spindle assembly checkpoint signaling	biological_process	GO:0072486	A signaling process that delays the metaphase/anaphase transition until the spindle is correctly assembled and chromosomes are attached to the spindle. [GOC:mah]	Note that this term should not be used for direct manual annotation as it should always be possible to specify the type of spindle assembly checkpoint (mitotic or meiotic).	gocheck_do_not_annotate	spindle assembly checkpoint EXACT []		GO:0031577 ! spindle checkpoint signaling		term_tracker_item https://github.com/geneontology/go-ontology/issues/20935 xsd:anyURI
GO:0071174	mitotic spindle checkpoint signaling	biological_process	GO:0072477	A signaling process that contributes to a mitotic cell cycle checkpoint that originates from the spindle and delays the metaphase/anaphase transition of a mitotic nuclear division until the spindle is correctly assembled and oriented, the completion of anaphase until chromosomes are attached to the spindle, or mitotic exit and cytokinesis when the spindle does not form. [GOC:mtg_cell_cycle]	Note that this term should not be used for direct manual annotation as it should always be possible to specify the type of spindle checkpoint (assembly, orientation checkpoints).	gocheck_do_not_annotate	topoisomerase II checkpoint RELATED []		GO:0031577 ! spindle checkpoint signaling		term_tracker_item https://github.com/geneontology/go-ontology/issues/20935 xsd:anyURI
GO:0071214	cellular response to abiotic stimulus	biological_process		Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (non-living) stimulus. [GOC:mah]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.	gocheck_do_not_annotate	cellular response to abiotic stress NARROW [GOC:mah]		GO:0051716 ! cellular response to stimulus		
GO:0071216	cellular response to biotic stimulus	biological_process		Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism. [GOC:mah]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.	gocheck_do_not_annotate	cellular response to biotic stress NARROW [GOC:mah]		GO:0051716 ! cellular response to stimulus		
GO:0071229	cellular response to acid chemical	biological_process		Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by the chemical structure of the anion portion of the dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form. [GOC:go_curators, GOC:mah, Wikipedia:Acid]	This term should be used to describe a response to a specific acid as a chemical. E.g., if a cell were responding to glutamate, then the response would be glutamate-specific; the cell is actually responding to the chemical structure of the anion portion of the dissociated acid. Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC. If annotating experiments where an acid is playing a role as a proton donor, please annotate to GO:0071468 'cellular response to acidic pH' instead.	gocheck_do_not_annotate	cellular response to oxoanion RELATED []		GO:0070887 ! cellular response to chemical stimulus		
GO:0071411	cellular response to fluoxetine	biological_process		Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluoxetine stimulus. Fluoxetine increases the extracellular level of the neurotransmitter serotonin by inhibiting its reuptake into the presynaptic cell, increasing the level of serotonin available to bind to the postsynaptic receptor. [GOC:mah, GOC:pr]	Note that this term is in the subset of terms that should not be used for direct manual annotation of gene products. Direct annotations to this term may be amended during annotation QC.	gocheck_do_not_annotate			GO:0070887 ! cellular response to chemical stimulus		
GO:0071495	cellular response to endogenous stimulus	biological_process		Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:mah]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.	gocheck_do_not_annotate			GO:0009719 ! response to endogenous stimulus		
GO:0071496	cellular response to external stimulus	biological_process		Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus. [GOC:mah]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.	gocheck_do_not_annotate			GO:0009605 ! response to external stimulus		
GO:0071587	CAAX-box protein modification	biological_process		The covalent alteration of one or more amino acid residues within the CAAX box region of CAAX box proteins. [GOC:mah]		gocheck_do_not_annotate			GO:0043412 ! macromolecule modification	part_of GO:0019538 ! protein metabolic process	
GO:0071605	monocyte chemotactic protein-1 production	biological_process		The appearance of monocyte chemotactic protein-1 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:rv]		gocheck_do_not_annotate	MCP-1 production EXACT [GOC:add, GOC:rv]		GO:0032602 ! chemokine production		
GO:0071606	chemokine (C-C motif) ligand 4 production	biological_process		The appearance of chemokine (C-C motif) ligand 4 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:rv]		gocheck_do_not_annotate	MIP-1b production EXACT [GOC:add, GOC:rv]		GO:0032602 ! chemokine production		
GO:0071607	macrophage inflammatory protein-1 gamma production	biological_process		The appearance of macrophage inflammatory protein-1 gamma due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:rv]		gocheck_do_not_annotate	MIP-1g production EXACT [GOC:add, GOC:rv]		GO:0032602 ! chemokine production		
GO:0071608	macrophage inflammatory protein-1 alpha production	biological_process		The appearance of macrophage inflammatory protein 1 alpha due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:rv]		gocheck_do_not_annotate	MIP-1a production EXACT [GOC:add, GOC:rv]		GO:0032602 ! chemokine production		
GO:0071609	chemokine (C-C motif) ligand 5 production	biological_process		The appearance of chemokine (C-C motif) ligand 5 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:rv]		gocheck_do_not_annotate	Regulated upon Activation, Normal T-cell Expressed, and Secreted production EXACT [GOC:add, GOC:rv]		GO:0032602 ! chemokine production		
GO:0071610	chemokine (C-C motif) ligand 1 production	biological_process		The appearance of chemokine (C-C motif) ligand 1 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:rv]		gocheck_do_not_annotate	TCA-3 production EXACT [GOC:add, GOC:rv]		GO:0032602 ! chemokine production		
GO:0071611	granulocyte colony-stimulating factor production	biological_process		The appearance of granulocyte colony-stimulating factor due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:rv]		gocheck_do_not_annotate	pluripoietin production EXACT [GOC:add]		GO:0001816 ! cytokine production		
GO:0071612	IP-10 production	biological_process		The appearance of IP-10 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:rv]		gocheck_do_not_annotate	CXCL10 production EXACT [GOC:add, GOC:rv]		GO:0032602 ! chemokine production		
GO:0071613	granzyme B production	biological_process		The appearance of granzyme B due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:rv]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate			GO:0002440 ! production of molecular mediator of immune response		
GO:0071705	nitrogen compound transport	biological_process		The directed movement of nitrogen-containing compounds into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:mah]		gocheck_do_not_annotate			GO:0006810 ! transport		
GO:0071706	tumor necrosis factor superfamily cytokine production	biological_process		The appearance of any member of the TNF superfamily due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	TNFSF cytokine production EXACT [GOC:add]		GO:0001816 ! cytokine production		
GO:0071840	cellular component organization or biogenesis	biological_process	GO:0071841	A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component. [GOC:mah]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.	goslim_metagenomics	cellular component organization or biogenesis at cellular level EXACT []		GO:0009987 ! cellular process		term_tracker_item https://github.com/geneontology/go-ontology/issues/27189 xsd:anyURI
GO:0071891	N-terminal peptidyl-proline dimethylation involved in translation	biological_process		An N-terminal peptidyl-proline dimethylation process that contributes to translation. [GOC:mah]		gocheck_do_not_annotate			GO:0018016 ! N-terminal peptidyl-proline dimethylation	part_of GO:1901566 ! organonitrogen compound biosynthetic process	
GO:0071900	regulation of protein serine/threonine kinase activity	biological_process		Any process that modulates the rate, frequency, or extent of protein serine/threonine kinase activity. [GOC:mah]		gocheck_do_not_annotate			GO:0045859 ! regulation of protein kinase activity		
GO:0071901	negative regulation of protein serine/threonine kinase activity	biological_process		Any process that decreases the rate, frequency, or extent of protein serine/threonine kinase activity. [GOC:BHF, GOC:mah]		gocheck_do_not_annotate			GO:0071900 ! regulation of protein serine/threonine kinase activity		
GO:0071902	positive regulation of protein serine/threonine kinase activity	biological_process		Any process that increases the rate, frequency, or extent of protein serine/threonine kinase activity. [GOC:mah]		gocheck_do_not_annotate			GO:0071900 ! regulation of protein serine/threonine kinase activity		
GO:0071903	protein N-linked N-acetylglucosaminylation via asparagine	biological_process		A process of protein N-linked glycosylation via asparagine in which N-acetylglucosamine is added to the N4 of asparagine, forming an (S)-2-amino-4-(2-acetamido-2-deoxy-beta-D-glucopyranosyl)amino-4-oxobutanoic acid residue. [GOC:pr, RESID:AA0151]		gocheck_do_not_annotate	protein amino acid N-linked N-acetylglucosaminylation via asparagine EXACT [GOC:bf]	RESID:AA0151	GO:0043412 ! macromolecule modification	part_of GO:1901566 ! organonitrogen compound biosynthetic process	
GO:0071904	protein N-linked N-acetylgalactosaminylation via asparagine	biological_process		A process of protein N-linked glycosylation via asparagine in which N-acetylgalactosamine is added to the N4 of asparagine, forming an (S)-2-amino-4-(2-acetamido-2-deoxy-beta-D-galactopyranosyl)amino-4-oxobutanoic acid residue. [GOC:pr, RESID:AA0420]		gocheck_do_not_annotate	protein amino acid N-linked N-acetylgalactosaminylation via asparagine EXACT [GOC:bf]	RESID:AA0420	GO:0043412 ! macromolecule modification	part_of GO:1901566 ! organonitrogen compound biosynthetic process	
GO:0071905	protein N-linked glucosylation via asparagine	biological_process		A process of protein N-linked glycosylation via asparagine in which glucose is added to the N4 of asparagine, forming an (S)-2-amino-4-(D-glucopyranosyl)amino-4-oxobutanoic acid residue. [GOC:pr, RESID:AA0421]		gocheck_do_not_annotate	protein amino acid N-linked glucosylation via asparagine EXACT [GOC:bf]	RESID:AA0421	GO:0043412 ! macromolecule modification	part_of GO:1901566 ! organonitrogen compound biosynthetic process	
GO:0071915	protein-lysine lysylation	biological_process		The addition of lysine group to a lysine residue in a protein, producing N6-(lysyl)-L-lysine. This modification is observed in, and is probably unique to, translation elongation factor P (EF-P). [GOC:imk, GOC:jsg, PMID:20729861]		gocheck_do_not_annotate	protein amino acid lysylation EXACT [GOC:imk]		GO:0018205 ! peptidyl-lysine modification	part_of GO:0072580 ! bacterial-type EF-P lysine modification	
GO:0071924	chemokine (C-C motif) ligand 22 production	biological_process		The appearance of chemokine (C-C motif) ligand 22 (CCL22) due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:mah, PMID:18832724]		gocheck_do_not_annotate	CCL22 production EXACT [GOC:mah]		GO:0032602 ! chemokine production		
GO:0071925	thymic stromal lymphopoietin production	biological_process		The appearance of thymic stromal lymphopoietin (TSLP) due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:mah, PMID:17129180]		gocheck_do_not_annotate	TSLP production EXACT [GOC:mah]		GO:0032602 ! chemokine production		
GO:0071929	alpha-tubulin acetylation	biological_process		The addition of an acetyl group to the lysine 40 residue of alpha-tubulin. [GOC:kmv, PMID:17786050]		gocheck_do_not_annotate			GO:0018393 ! internal peptidyl-lysine acetylation		
GO:0071954	chemokine (C-C motif) ligand 11 production	biological_process		The appearance of chemokine (C-C motif) ligand 11 (CCL11, also known as eotaxin-1) due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:mah, PMID:9600955]		gocheck_do_not_annotate	eotaxin-1 production EXACT [GOC:mah]		GO:0032602 ! chemokine production		
GO:0072001	renal system development	biological_process		The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels. [GOC:mtg_kidney_jan10, GOC:yaf, PMID:6996269]		gocheck_do_not_annotate	urinary tract development BROAD [GOC:yaf, PMID:17881463]		GO:0048856 ! anatomical structure development	part_of GO:0007275 ! multicellular organism development	
GO:0072048	renal system pattern specification	biological_process		Any developmental process that results in the creation of defined areas or spaces within an organism to which cells respond and eventually are instructed to differentiate into the anatomical structures of the renal system. [GOC:mtg_kidney_jan10]		gocheck_do_not_annotate	renal system pattern formation RELATED [GOC:mtg_kidney_jan10]		GO:0032501 ! multicellular organismal process	part_of GO:0072001 ! renal system development	
GO:0072337	modified amino acid transport	biological_process		The directed movement of modified amino acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:mah]		gocheck_do_not_annotate	amino acid derivative transport EXACT []		GO:0071705 ! nitrogen compound transport		
GO:0072535	tumor necrosis factor (ligand) superfamily member 11 production	biological_process		The appearance of tumor necrosis factor superfamily member 11 (TNFSF11; RANKL) due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	tumor necrosis factor ligand superfamily member 11 production EXACT [GOC:bf, PR:000002107]		GO:0071706 ! tumor necrosis factor superfamily cytokine production		
GO:0072566	chemokine (C-X-C motif) ligand 1 production	biological_process		The appearance of chemokine (C-X-C motif) ligand 1 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah]		gocheck_do_not_annotate	SCYB1 production EXACT [GOC:BHF]		GO:0032602 ! chemokine production		
GO:0072567	chemokine (C-X-C motif) ligand 2 production	biological_process		The appearance of chemokine (C-X-C motif) ligand 2 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah]		gocheck_do_not_annotate	SCYB2 production EXACT [GOC:BHF]		GO:0032602 ! chemokine production		
GO:0072580	bacterial-type EF-P lysine modification	biological_process		The modification of a lysine residue in a protein to produce (2S)-2-amino-6-([(3S)-3,6-diaminohexanoyl]amino)hexanoic acid, and the subsequent hydroxylation of the modified lysine residue. This modification is observed in, and is probably unique to, the prokaryotic translation elongation factor P (EF-P). [GOC:curators, GOC:imk, GOC:mah, PMID:20729861, PMID:22706199, RESID:AA0530, RESID:AA0531]	The EF-P modification pathway is now thought to be composed of three steps: conversion of alpha-lysyl-EF-P to beta-lysyl-EF-P, lysylation of Lys34, and hydroxylation of Lys34.	gocheck_do_not_annotate	EF-P modification pathway EXACT [PMID:22706199]		GO:0018205 ! peptidyl-lysine modification		
GO:0072581	protein-N6-(L-lysyl)-L-lysine modification to protein-N6-(beta-lysyl)-L-lysine	biological_process		The modification of an N6-(lysyl)-L-lysine residue in a protein, producing protein-N6-(beta-lysyl)-L-lysine ((2S)-2-amino-6-([(2S)-2,6-diaminohexanoyl]amino)hexanoic acid). This modification is observed in, and is probably unique to, translation elongation factor P (EF-P). [GOC:jsg, GOC:mah, PMID:20729861, RESID:AA0531]		gocheck_do_not_annotate			GO:0018205 ! peptidyl-lysine modification	part_of GO:0072580 ! bacterial-type EF-P lysine modification	
GO:0072627	interleukin-28A production	biological_process	GO:0072628	The appearance of interleukin-28A due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:15546383]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	interleukin-28A secretion NARROW []		GO:0001816 ! cytokine production		
GO:0072629	interleukin-28B production	biological_process	GO:0072630	The appearance of interleukin-28B due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:15546383]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	interleukin-28B secretion NARROW []		GO:0001816 ! cytokine production		
GO:0072631	interleukin-29 production	biological_process	GO:0072632	The appearance of interleukin-29 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:15546383]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	interleukin-29 secretion NARROW []		GO:0001816 ! cytokine production		
GO:0072633	interleukin-30 production	biological_process	GO:0072634	The appearance of interleukin-30 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:30328794]		gocheck_do_not_annotate	interleukin-30 secretion NARROW []		GO:0001816 ! cytokine production		
GO:0072635	interleukin-31 production	biological_process	GO:0072636	The appearance of interleukin-31 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:30328794]		gocheck_do_not_annotate	interleukin-31 secretion NARROW []		GO:0001816 ! cytokine production		
GO:0072637	interleukin-32 production	biological_process	GO:0150188	The appearance of interleukin-32 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:23729669]		gocheck_do_not_annotate	TAIF production NARROW [GOC:BHF]		GO:0001816 ! cytokine production		
GO:0072639	interleukin-33 production	biological_process	GO:0150126	The appearance of interleukin-33 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:29778524]		gocheck_do_not_annotate	NF-HEV production EXACT [GOC:BHF]		GO:0001816 ! cytokine production		
GO:0072645	interferon-delta production	biological_process	GO:0072646	The appearance of interferon-delta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:15546383]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	interferon-delta secretion NARROW []		GO:0032606 ! type I interferon production		
GO:0072647	interferon-epsilon production	biological_process	GO:0072648	The appearance of interferon-epsilon due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:15546383]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	interferon-epsilon secretion NARROW []		GO:0032606 ! type I interferon production		
GO:0072649	interferon-kappa production	biological_process	GO:0072650	The appearance of interferon-kappa due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:15546383]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	interferon-kappa secretion NARROW []		GO:0032606 ! type I interferon production		
GO:0072651	interferon-tau production	biological_process	GO:0072652	The appearance of interferon-tau due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:15546383]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	interferon-tau secretion NARROW []		GO:0032606 ! type I interferon production		
GO:0072653	interferon-omega production	biological_process	GO:0072654	The appearance of interferon-omega due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:mah, PMID:15546383]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate	interferon-omega secretion NARROW []		GO:0032606 ! type I interferon production		
